time,msg,oid,tid,fid,side,price,qty
818,ackn,7774, , , , , 
818,add, ,3, ,buy,4784,3
818,ackn,7775, , , , , 
818,add, ,4, ,buy,4922,44
818,ackn,7776, , , , , 
818,add, ,5, ,buy,4931,25
818,ackn,7777, , , , , 
818,add, ,6, ,sell,4954,24
818,ackn,7778, , , , , 
818,fill,4509, ,3775, , ,13
818,fill,4552, ,3776, , ,11
818,fill,7778, ,3777, , ,24
818,add, ,7, ,sell,4955,21
818,ackn,7779, , , , , 
818,fill,4552, ,3778, , ,19
818,fill,4616, ,3779, , ,2
818,fill,7779, ,3780, , ,21
818,add, ,8, ,buy,4877,5
818,ackn,7780, , , , , 
818,add, ,9, ,buy,4862,11
818,ackn,7781, , , , , 
819,add, ,0, ,buy,4916,9
819,ackn,7782, , , , , 
819,add, ,1, ,sell,4948,60
819,ackn,7783, , , , , 
819,fill,4616, ,3781, , ,4
819,fill,5147, ,3782, , ,11
819,fill,5228, ,3783, , ,1
819,fill,5424, ,3784, , ,44
819,fill,7783, ,3785, , ,60
819,add, ,2, ,buy,4874,31
819,ackn,7784, , , , , 
819,add, ,3, ,buy,4837,5
819,ackn,7785, , , , , 
819,add, ,4, ,buy,4928,22
819,ackn,7786, , , , , 
819,add, ,5, ,sell,4961,2
819,ackn,7787, , , , , 
819,fill,5424, ,3786, , ,2
819,fill,7787, ,3787, , ,2
819,add, ,6, ,buy,4888,8
819,ackn,7788, , , , , 
819,add, ,7, ,sell,4986,21
819,ackn,7789, , , , , 
819,fill,5424, ,3788, , ,5
819,fill,5655, ,3789, , ,16
819,fill,7789, ,3790, , ,21
819,add, ,8, ,buy,4933,22
819,ackn,7790, , , , , 
819,add, ,9, ,sell,5002,12
819,ackn,7791, , , , , 
820,add, ,0, ,buy,4925,17
820,ackn,7792, , , , , 
820,add, ,1, ,sell,5049,76
820,ackn,7793, , , , , 
820,add, ,2, ,sell,4959,14
820,ackn,7794, , , , , 
820,fill,5655, ,3791, , ,10
820,fill,5952, ,3792, , ,4
820,fill,7794, ,3793, , ,14
820,add, ,3, ,sell,5035,8
820,ackn,7795, , , , , 
820,add, ,4, ,sell,4965,71
820,ackn,7796, , , , , 
820,fill,5952, ,3794, , ,2
820,fill,6238, ,3795, , ,30
820,fill,6239, ,3796, , ,18
820,fill,6424, ,3797, , ,7
820,fill,171, ,3798, , ,14
820,fill,7796, ,3799, , ,71
820,add, ,5, ,buy,4914,22
820,ackn,7797, , , , , 
820,add, ,6, ,buy,4939,7
820,ackn,7798, , , , , 
820,add, ,7, ,sell,4988,4
820,ackn,7799, , , , , 
820,fill,171, ,3800, , ,4
820,fill,7799, ,3801, , ,4
820,add, ,8, ,buy,4880,53
820,ackn,7800, , , , , 
820,add, ,9, ,buy,4902,73
820,ackn,7801, , , , , 
821,add, ,0, ,buy,4907,9
821,ackn,7802, , , , , 
821,add, ,1, ,sell,4965,21
821,ackn,7803, , , , , 
821,fill,171, ,3802, , ,20
821,fill,187, ,3803, , ,1
821,fill,7803, ,3804, , ,21
821,add, ,2, ,sell,4958,19
821,ackn,7804, , , , , 
821,fill,187, ,3805, , ,11
821,fill,201, ,3806, , ,8
821,fill,7804, ,3807, , ,19
821,add, ,3, ,buy,4934,47
821,ackn,7805, , , , , 
821,add, ,4, ,sell,4960,22
821,ackn,7806, , , , , 
821,fill,201, ,3808, , ,19
821,fill,259, ,3809, , ,3
821,fill,7806, ,3810, , ,22
821,add, ,5, ,sell,5044,17
821,ackn,7807, , , , , 
821,add, ,6, ,buy,4946,28
821,ackn,7808, , , , , 
821,add, ,7, ,buy,4910,19
821,ackn,7809, , , , , 
821,add, ,8, ,sell,5030,15
821,ackn,7810, , , , , 
821,add, ,9, ,buy,4940,43
821,ackn,7811, , , , , 
822,add, ,0, ,sell,5005,59
822,ackn,7812, , , , , 
822,add, ,1, ,buy,4897,28
822,ackn,7813, , , , , 
822,add, ,2, ,buy,4950,51
822,ackn,7814, , , , , 
822,cancel,2630, , , , ,3
822,add, ,4, ,buy,4913,3
822,ackn,7815, , , , , 
822,add, ,5, ,sell,4976,19
822,ackn,7816, , , , , 
822,fill,259, ,3811, , ,19
822,fill,7816, ,3812, , ,19
822,add, ,6, ,buy,4941,72
822,ackn,7817, , , , , 
822,add, ,7, ,buy,4901,44
822,ackn,7818, , , , , 
822,add, ,8, ,buy,4893,86
822,ackn,7819, , , , , 
822,add, ,9, ,sell,4955,12
822,ackn,7820, , , , , 
822,fill,259, ,3813, , ,6
822,fill,334, ,3814, , ,6
822,fill,7820, ,3815, , ,12
823,add, ,0, ,sell,4996,82
823,ackn,7821, , , , , 
823,add, ,1, ,sell,5058,7
823,ackn,7822, , , , , 
823,add, ,2, ,buy,4863,14
823,ackn,7823, , , , , 
823,add, ,3, ,buy,4895,6
823,ackn,7824, , , , , 
823,add, ,4, ,buy,4943,69
823,ackn,7825, , , , , 
823,add, ,5, ,sell,5022,48
823,ackn,7826, , , , , 
823,add, ,6, ,buy,4938,3
823,ackn,7827, , , , , 
823,add, ,7, ,buy,4926,53
823,ackn,7828, , , , , 
823,add, ,8, ,sell,4962,90
823,ackn,7829, , , , , 
823,fill,334, ,3816, , ,78
823,fill,358, ,3817, , ,3
823,fill,459, ,3818, , ,4
823,fill,478, ,3819, , ,5
823,fill,7829, ,3820, , ,90
823,add, ,9, ,sell,4973,59
823,ackn,7830, , , , , 
823,fill,478, ,3821, , ,36
823,fill,839, ,3822, , ,23
823,fill,7830, ,3823, , ,59
824,cancel,1867, , , , ,0
824,add, ,1, ,sell,4993,3
824,ackn,7831, , , , , 
824,add, ,2, ,sell,5062,10
824,ackn,7832, , , , , 
824,add, ,3, ,buy,4946,11
824,ackn,7833, , , , , 
824,add, ,4, ,sell,4968,37
824,ackn,7834, , , , , 
824,fill,839, ,3824, , ,11
824,fill,868, ,3825, , ,2
824,fill,886, ,3826, , ,3
824,fill,890, ,3827, , ,10
824,fill,897, ,3828, , ,11
824,fill,7834, ,3829, , ,37
824,add, ,5, ,buy,4932,29
824,ackn,7835, , , , , 
824,add, ,6, ,sell,4968,63
824,ackn,7836, , , , , 
824,fill,897, ,3830, , ,5
824,fill,1003, ,3831, , ,9
824,fill,1013, ,3832, , ,13
824,fill,1035, ,3833, , ,36
824,fill,7836, ,3834, , ,63
824,add, ,7, ,buy,4933,34
824,ackn,7837, , , , , 
824,add, ,8, ,buy,4926,19
824,ackn,7838, , , , , 
824,add, ,9, ,buy,4930,46
824,ackn,7839, , , , , 
825,add, ,0, ,buy,4945,25
825,ackn,7840, , , , , 
825,add, ,1, ,sell,4982,41
825,ackn,7841, , , , , 
825,fill,1035, ,3835, , ,23
825,fill,1488, ,3836, , ,1
825,fill,1497, ,3837, , ,17
825,fill,7841, ,3838, , ,41
825,add, ,2, ,sell,5005,70
825,ackn,7842, , , , , 
825,add, ,3, ,buy,4933,44
825,ackn,7843, , , , , 
825,add, ,4, ,buy,4949,52
825,ackn,7844, , , , , 
825,add, ,5, ,buy,4905,31
825,ackn,7845, , , , , 
825,add, ,6, ,sell,4962,45
825,ackn,7846, , , , , 
825,fill,1497, ,3839, , ,35
825,fill,1717, ,3840, , ,10
825,fill,7846, ,3841, , ,45
825,add, ,7, ,buy,4838,2
825,ackn,7847, , , , , 
825,add, ,8, ,sell,4954,55
825,ackn,7848, , , , , 
825,fill,1717, ,3842, , ,27
825,fill,1780, ,3843, , ,3
825,fill,1855, ,3844, , ,17
825,fill,1869, ,3845, , ,8
825,fill,7848, ,3846, , ,55
825,add, ,9, ,buy,4931,19
825,ackn,7849, , , , , 
826,add, ,0, ,buy,4895,38
826,ackn,7850, , , , , 
826,add, ,1, ,buy,4885,22
826,ackn,7851, , , , , 
826,add, ,2, ,buy,4926,85
826,ackn,7852, , , , , 
826,add, ,3, ,sell,5065,37
826,ackn,7853, , , , , 
826,add, ,4, ,buy,4948,15
826,ackn,7854, , , , , 
826,add, ,5, ,sell,4975,14
826,ackn,7855, , , , , 
826,fill,1869, ,3847, , ,14
826,fill,7855, ,3848, , ,14
826,add, ,6, ,sell,4976,64
826,ackn,7856, , , , , 
826,fill,1869, ,3849, , ,11
826,fill,1914, ,3850, , ,3
826,fill,2337, ,3851, , ,7
826,fill,2461, ,3852, , ,28
826,fill,2697, ,3853, , ,15
826,fill,7856, ,3854, , ,64
826,add, ,7, ,buy,4936,25
826,ackn,7857, , , , , 
826,add, ,8, ,buy,4944,13
826,ackn,7858, , , , , 
826,add, ,9, ,sell,4980,46
826,ackn,7859, , , , , 
826,fill,2697, ,3855, , ,46
826,fill,7859, ,3856, , ,46
827,add, ,0, ,sell,4985,32
827,ackn,7860, , , , , 
827,fill,2697, ,3857, , ,20
827,fill,2879, ,3858, , ,12
827,fill,7860, ,3859, , ,32
827,add, ,1, ,buy,4905,49
827,ackn,7861, , , , , 
827,cancel,4685, , , , ,0
827,add, ,3, ,sell,5062,8
827,ackn,7862, , , , , 
827,cancel,5980, , , , ,25
827,add, ,5, ,sell,4966,54
827,ackn,7863, , , , , 
827,fill,2879, ,3860, , ,54
827,fill,7863, ,3861, , ,54
827,add, ,6, ,sell,4960,27
827,ackn,7864, , , , , 
827,fill,2879, ,3862, , ,17
827,fill,3372, ,3863, , ,9
827,fill,3466, ,3864, , ,1
827,fill,7864, ,3865, , ,27
827,add, ,7, ,buy,4901,36
827,ackn,7865, , , , , 
827,add, ,8, ,buy,4927,14
827,ackn,7866, , , , , 
827,add, ,9, ,sell,4965,24
827,ackn,7867, , , , , 
827,fill,3466, ,3866, , ,13
827,fill,3593, ,3867, , ,11
827,fill,7867, ,3868, , ,24
828,add, ,0, ,buy,4918,23
828,ackn,7868, , , , , 
828,add, ,1, ,sell,5032,16
828,ackn,7869, , , , , 
828,add, ,2, ,buy,4796,26
828,ackn,7870, , , , , 
828,add, ,3, ,buy,4952,46
828,ackn,7871, , , , , 
828,add, ,4, ,buy,4922,16
828,ackn,7872, , , , , 
828,add, ,5, ,buy,4879,3
828,ackn,7873, , , , , 
828,add, ,6, ,buy,4875,8
828,ackn,7874, , , , , 
828,add, ,7, ,sell,5009,63
828,ackn,7875, , , , , 
828,add, ,8, ,sell,4986,48
828,ackn,7876, , , , , 
828,fill,3593, ,3869, , ,2
828,fill,3764, ,3870, , ,46
828,fill,7876, ,3871, , ,48
828,add, ,9, ,buy,4926,31
828,ackn,7877, , , , , 
829,add, ,0, ,buy,4948,14
829,ackn,7878, , , , , 
829,add, ,1, ,sell,4964,32
829,ackn,7879, , , , , 
829,fill,3764, ,3872, , ,2
829,fill,4271, ,3873, , ,28
829,fill,4346, ,3874, , ,2
829,fill,7879, ,3875, , ,32
829,add, ,2, ,buy,4915,31
829,ackn,7880, , , , , 
829,add, ,3, ,buy,4799,54
829,ackn,7881, , , , , 
829,add, ,4, ,buy,4885,67
829,ackn,7882, , , , , 
829,add, ,5, ,sell,4978,5
829,ackn,7883, , , , , 
829,fill,4346, ,3876, , ,5
829,fill,7883, ,3877, , ,5
829,add, ,6, ,sell,4958,8
829,ackn,7884, , , , , 
829,fill,4346, ,3878, , ,8
829,fill,7884, ,3879, , ,8
829,cancel,2425, , , , ,0
829,add, ,8, ,buy,4942,9
829,ackn,7885, , , , , 
829,add, ,9, ,sell,4972,39
829,ackn,7886, , , , , 
829,fill,4346, ,3880, , ,16
829,fill,4355, ,3881, , ,4
829,fill,4534, ,3882, , ,19
829,fill,7886, ,3883, , ,39
830,add, ,0, ,buy,4887,7
830,ackn,7887, , , , , 
830,add, ,1, ,sell,4971,51
830,ackn,7888, , , , , 
830,fill,4534, ,3884, , ,4
830,fill,4787, ,3885, , ,6
830,fill,5221, ,3886, , ,41
830,fill,7888, ,3887, , ,51
830,add, ,2, ,sell,4970,23
830,ackn,7889, , , , , 
830,fill,5221, ,3888, , ,7
830,fill,5310, ,3889, , ,15
830,fill,5604, ,3890, , ,1
830,fill,7889, ,3891, , ,23
830,add, ,3, ,buy,4926,53
830,ackn,7890, , , , , 
830,add, ,4, ,buy,4940,18
830,ackn,7891, , , , , 
830,add, ,5, ,sell,4966,53
830,ackn,7892, , , , , 
830,fill,5604, ,3892, , ,33
830,fill,5957, ,3893, , ,20
830,fill,7892, ,3894, , ,53
830,add, ,6, ,sell,4960,12
830,ackn,7893, , , , , 
830,fill,5957, ,3895, , ,12
830,fill,7893, ,3896, , ,12
830,add, ,7, ,buy,4921,17
830,ackn,7894, , , , , 
830,add, ,8, ,sell,5000,6
830,ackn,7895, , , , , 
830,add, ,9, ,buy,4924,30
830,ackn,7896, , , , , 
831,add, ,0, ,buy,4930,1
831,ackn,7897, , , , , 
831,add, ,1, ,buy,4870,4
831,ackn,7898, , , , , 
831,add, ,2, ,buy,4948,13
831,ackn,7899, , , , , 
831,add, ,3, ,sell,4955,19
831,ackn,7900, , , , , 
831,fill,5957, ,3897, , ,8
831,fill,5989, ,3898, , ,11
831,fill,7900, ,3899, , ,19
831,add, ,4, ,sell,4959,9
831,ackn,7901, , , , , 
831,fill,5989, ,3900, , ,9
831,fill,7901, ,3901, , ,9
831,add, ,5, ,buy,4922,3
831,ackn,7902, , , , , 
831,cancel,4874, , , , ,2
831,add, ,7, ,sell,4977,15
831,ackn,7903, , , , , 
831,fill,5989, ,3902, , ,7
831,fill,6118, ,3903, , ,8
831,fill,7903, ,3904, , ,15
831,add, ,8, ,sell,4985,18
831,ackn,7904, , , , , 
831,fill,6118, ,3905, , ,12
831,fill,6137, ,3906, , ,1
831,fill,6454, ,3907, , ,5
831,fill,7904, ,3908, , ,18
831,add, ,9, ,buy,4953,9
831,ackn,7905, , , , , 
832,add, ,0, ,sell,4966,19
832,ackn,7906, , , , , 
832,fill,6454, ,3909, , ,19
832,fill,7906, ,3910, , ,19
832,add, ,1, ,sell,5074,14
832,ackn,7907, , , , , 
832,add, ,2, ,sell,4961,89
832,ackn,7908, , , , , 
832,fill,6454, ,3911, , ,15
832,fill,258, ,3912, , ,14
832,fill,388, ,3913, , ,46
832,fill,409, ,3914, , ,14
832,fill,7908, ,3915, , ,89
832,add, ,3, ,sell,4991,2
832,ackn,7909, , , , , 
832,fill,409, ,3916, , ,1
832,fill,524, ,3917, , ,1
832,fill,7909, ,3918, , ,2
832,add, ,4, ,sell,4994,68
832,ackn,7910, , , , , 
832,add, ,5, ,sell,4979,21
832,ackn,7911, , , , , 
832,fill,524, ,3919, , ,4
832,fill,560, ,3920, , ,13
832,fill,844, ,3921, , ,4
832,fill,7911, ,3922, , ,21
832,add, ,6, ,sell,5039,1
832,ackn,7912, , , , , 
832,add, ,7, ,buy,4935,25
832,ackn,7913, , , , , 
832,add, ,8, ,buy,4868,3
832,ackn,7914, , , , , 
832,add, ,9, ,sell,4973,52
832,ackn,7915, , , , , 
832,fill,844, ,3923, , ,6
832,fill,947, ,3924, , ,16
832,fill,960, ,3925, , ,20
832,fill,1385, ,3926, , ,10
832,fill,7915, ,3927, , ,52
833,add, ,0, ,sell,4968,3
833,ackn,7916, , , , , 
833,fill,1385, ,3928, , ,3
833,fill,7916, ,3929, , ,3
833,add, ,1, ,buy,4904,48
833,ackn,7917, , , , , 
833,add, ,2, ,buy,4942,56
833,ackn,7918, , , , , 
833,add, ,3, ,buy,4922,16
833,ackn,7919, , , , , 
833,cancel,3803, , , , ,0
833,add, ,5, ,buy,4952,13
833,ackn,7920, , , , , 
833,add, ,6, ,buy,4926,30
833,ackn,7921, , , , , 
833,add, ,7, ,buy,4948,28
833,ackn,7922, , , , , 
833,add, ,8, ,buy,4945,24
833,ackn,7923, , , , , 
833,add, ,9, ,buy,4947,16
833,ackn,7924, , , , , 
834,add, ,0, ,buy,4916,39
834,ackn,7925, , , , , 
834,add, ,1, ,sell,4963,6
834,ackn,7926, , , , , 
834,fill,1385, ,3930, , ,6
834,fill,7926, ,3931, , ,6
834,add, ,2, ,buy,4904,21
834,ackn,7927, , , , , 
834,add, ,3, ,sell,4960,10
834,ackn,7928, , , , , 
834,fill,1385, ,3932, , ,10
834,fill,7928, ,3933, , ,10
834,add, ,4, ,sell,5037,8
834,ackn,7929, , , , , 
834,add, ,5, ,buy,4941,2
834,ackn,7930, , , , , 
834,add, ,6, ,sell,5074,59
834,ackn,7931, , , , , 
834,add, ,7, ,sell,4953,28
834,ackn,7932, , , , , 
834,fill,1385, ,3934, , ,28
834,fill,7932, ,3935, , ,28
834,add, ,8, ,sell,5003,10
834,ackn,7933, , , , , 
834,add, ,9, ,buy,4936,41
834,ackn,7934, , , , , 
835,add, ,0, ,buy,4947,59
835,ackn,7935, , , , , 
835,add, ,1, ,buy,4945,6
835,ackn,7936, , , , , 
835,add, ,2, ,sell,4968,20
835,ackn,7937, , , , , 
835,fill,1385, ,3936, , ,3
835,fill,1408, ,3937, , ,17
835,fill,7937, ,3938, , ,20
835,cancel,2676, , , , ,9
835,add, ,4, ,buy,4912,1
835,ackn,7938, , , , , 
835,cancel,3576, , , , ,0
835,add, ,6, ,sell,5005,3
835,ackn,7939, , , , , 
835,cancel,7837, , , , ,18
835,add, ,8, ,buy,4929,75
835,ackn,7940, , , , , 
835,add, ,9, ,buy,4921,38
835,ackn,7941, , , , , 
836,add, ,0, ,sell,4981,84
836,ackn,7942, , , , , 
836,fill,1408, ,3939, , ,14
836,fill,1414, ,3940, , ,1
836,fill,1575, ,3941, , ,19
836,fill,1621, ,3942, , ,36
836,fill,1789, ,3943, , ,6
836,fill,1819, ,3944, , ,8
836,fill,7942, ,3945, , ,84
836,add, ,1, ,sell,5147,1
836,ackn,7943, , , , , 
836,add, ,2, ,sell,4977,47
836,ackn,7944, , , , , 
836,fill,1819, ,3946, , ,1
836,fill,2087, ,3947, , ,5
836,fill,2163, ,3948, , ,22
836,fill,2189, ,3949, , ,19
836,fill,7944, ,3950, , ,47
836,add, ,3, ,sell,4979,40
836,ackn,7945, , , , , 
836,fill,2189, ,3951, , ,40
836,fill,7945, ,3952, , ,40
836,add, ,4, ,buy,4913,6
836,ackn,7946, , , , , 
836,add, ,5, ,sell,4959,13
836,ackn,7947, , , , , 
836,fill,2189, ,3953, , ,13
836,fill,7947, ,3954, , ,13
836,add, ,6, ,sell,4958,6
836,ackn,7948, , , , , 
836,fill,2189, ,3955, , ,6
836,fill,7948, ,3956, , ,6
836,add, ,7, ,sell,4981,3
836,ackn,7949, , , , , 
836,fill,2189, ,3957, , ,3
836,fill,7949, ,3958, , ,3
836,add, ,8, ,buy,4903,35
836,ackn,7950, , , , , 
836,add, ,9, ,buy,4946,20
836,ackn,7951, , , , , 
837,add, ,0, ,buy,4917,2
837,ackn,7952, , , , , 
837,add, ,1, ,buy,4931,26
837,ackn,7953, , , , , 
837,add, ,2, ,buy,4935,12
837,ackn,7954, , , , , 
837,add, ,3, ,sell,5015,1
837,ackn,7955, , , , , 
837,add, ,4, ,buy,4900,52
837,ackn,7956, , , , , 
837,add, ,5, ,buy,4919,48
837,ackn,7957, , , , , 
837,add, ,6, ,sell,4974,4
837,ackn,7958, , , , , 
837,fill,2189, ,3959, , ,4
837,fill,7958, ,3960, , ,4
837,add, ,7, ,sell,4988,37
837,ackn,7959, , , , , 
837,fill,3157, ,3961, , ,16
837,fill,3387, ,3962, , ,21
837,fill,7959, ,3963, , ,37
837,add, ,8, ,sell,4957,3
837,ackn,7960, , , , , 
837,fill,3387, ,3964, , ,3
837,fill,7960, ,3965, , ,3
837,add, ,9, ,sell,4989,8
837,ackn,7961, , , , , 
837,fill,3387, ,3966, , ,8
837,fill,7961, ,3967, , ,8
838,add, ,0, ,sell,4958,79
838,ackn,7962, , , , , 
838,fill,3387, ,3968, , ,17
838,fill,3539, ,3969, , ,7
838,fill,3851, ,3970, , ,15
838,fill,4274, ,3971, , ,40
838,fill,7962, ,3972, , ,79
838,add, ,1, ,sell,4998,19
838,ackn,7963, , , , , 
838,add, ,2, ,sell,4952,11
838,ackn,7964, , , , , 
838,fill,4274, ,3973, , ,11
838,fill,7964, ,3974, , ,11
838,add, ,3, ,buy,4914,20
838,ackn,7965, , , , , 
838,add, ,4, ,buy,4940,22
838,ackn,7966, , , , , 
838,add, ,5, ,buy,4916,8
838,ackn,7967, , , , , 
838,add, ,6, ,sell,4947,87
838,ackn,7968, , , , , 
838,fill,4274, ,3975, , ,37
838,fill,4384, ,3976, , ,10
838,fill,4568, ,3977, , ,15
838,fill,4814, ,3978, , ,25
838,fill,7968, ,3979, , ,87
838,add, ,7, ,sell,4999,49
838,ackn,7969, , , , , 
838,add, ,8, ,buy,4866,1
838,ackn,7970, , , , , 
838,add, ,9, ,sell,4963,38
838,ackn,7971, , , , , 
838,fill,4814, ,3980, , ,38
838,fill,7971, ,3981, , ,38
839,add, ,0, ,buy,4914,1
839,ackn,7972, , , , , 
839,add, ,1, ,buy,4912,8
839,ackn,7973, , , , , 
839,add, ,2, ,buy,4939,42
839,ackn,7974, , , , , 
839,add, ,3, ,buy,4914,16
839,ackn,7975, , , , , 
839,add, ,4, ,sell,5002,62
839,ackn,7976, , , , , 
839,add, ,5, ,buy,4932,3
839,ackn,7977, , , , , 
839,add, ,6, ,buy,4915,79
839,ackn,7978, , , , , 
839,add, ,7, ,buy,4893,51
839,ackn,7979, , , , , 
839,add, ,8, ,sell,5039,40
839,ackn,7980, , , , , 
839,add, ,9, ,sell,4998,44
839,ackn,7981, , , , , 
840,add, ,0, ,sell,4955,20
840,ackn,7982, , , , , 
840,fill,4814, ,3982, , ,15
840,fill,5256, ,3983, , ,5
840,fill,7982, ,3984, , ,20
840,add, ,1, ,sell,5015,8
840,ackn,7983, , , , , 
840,add, ,2, ,sell,4995,79
840,ackn,7984, , , , , 
840,add, ,3, ,sell,4993,31
840,ackn,7985, , , , , 
840,add, ,4, ,buy,4846,8
840,ackn,7986, , , , , 
840,add, ,5, ,sell,4983,65
840,ackn,7987, , , , , 
840,fill,5256, ,3985, , ,8
840,fill,5370, ,3986, , ,2
840,fill,5458, ,3987, , ,4
840,fill,5473, ,3988, , ,33
840,fill,5481, ,3989, , ,3
840,fill,5648, ,3990, , ,14
840,fill,5974, ,3991, , ,1
840,fill,7987, ,3992, , ,65
840,add, ,6, ,buy,4932,5
840,ackn,7988, , , , , 
840,add, ,7, ,sell,4952,2
840,ackn,7989, , , , , 
840,fill,5974, ,3993, , ,2
840,fill,7989, ,3994, , ,2
840,add, ,8, ,buy,4895,4
840,ackn,7990, , , , , 
840,add, ,9, ,buy,4921,13
840,ackn,7991, , , , , 
841,add, ,0, ,sell,5012,18
841,ackn,7992, , , , , 
841,add, ,1, ,buy,4909,36
841,ackn,7993, , , , , 
841,add, ,2, ,buy,4943,32
841,ackn,7994, , , , , 
841,add, ,3, ,sell,4966,7
841,ackn,7995, , , , , 
841,fill,5974, ,3995, , ,7
841,fill,7995, ,3996, , ,7
841,add, ,4, ,sell,4985,45
841,ackn,7996, , , , , 
841,fill,5974, ,3997, , ,18
841,fill,5996, ,3998, , ,18
841,fill,6022, ,3999, , ,9
841,fill,7996, ,4000, , ,45
841,add, ,5, ,buy,4869,24
841,ackn,7997, , , , , 
841,add, ,6, ,buy,4949,9
841,ackn,7998, , , , , 
841,add, ,7, ,sell,4998,46
841,ackn,7999, , , , , 
841,add, ,8, ,sell,4963,6
841,ackn,8000, , , , , 
841,fill,6022, ,4001, , ,6
841,fill,8000, ,4002, , ,6
841,add, ,9, ,sell,4996,3
841,ackn,8001, , , , , 
842,add, ,0, ,sell,4986,10
842,ackn,8002, , , , , 
842,fill,6022, ,4003, , ,10
842,fill,8002, ,4004, , ,10
842,add, ,1, ,buy,4930,21
842,ackn,8003, , , , , 
842,add, ,2, ,sell,5011,4
842,ackn,8004, , , , , 
842,add, ,3, ,sell,4962,36
842,ackn,8005, , , , , 
842,fill,6022, ,4005, , ,11
842,fill,6055, ,4006, , ,25
842,fill,8005, ,4007, , ,36
842,add, ,4, ,sell,4970,32
842,ackn,8006, , , , , 
842,fill,6055, ,4008, , ,8
842,fill,6084, ,4009, , ,24
842,fill,8006, ,4010, , ,32
842,add, ,5, ,buy,4844,2
842,ackn,8007, , , , , 
842,add, ,6, ,sell,4978,8
842,ackn,8008, , , , , 
842,fill,6084, ,4011, , ,8
842,fill,8008, ,4012, , ,8
842,add, ,7, ,buy,4955,4
842,ackn,8009, , , , , 
842,add, ,8, ,sell,4959,49
842,ackn,8010, , , , , 
842,fill,6084, ,4013, , ,29
842,fill,6155, ,4014, , ,20
842,fill,8010, ,4015, , ,49
842,add, ,9, ,buy,4882,9
842,ackn,8011, , , , , 
843,add, ,0, ,sell,4980,19
843,ackn,8012, , , , , 
843,fill,6155, ,4016, , ,19
843,fill,8012, ,4017, , ,19
843,cancel,6291, , , , ,0
843,add, ,2, ,buy,4912,6
843,ackn,8013, , , , , 
843,add, ,3, ,sell,5007,2
843,ackn,8014, , , , , 
843,add, ,4, ,buy,4927,16
843,ackn,8015, , , , , 
843,add, ,5, ,buy,4937,52
843,ackn,8016, , , , , 
843,add, ,6, ,buy,4821,11
843,ackn,8017, , , , , 
843,add, ,7, ,sell,4975,29
843,ackn,8018, , , , , 
843,fill,6155, ,4018, , ,8
843,fill,6159, ,4019, , ,21
843,fill,8018, ,4020, , ,29
843,add, ,8, ,sell,5000,20
843,ackn,8019, , , , , 
843,add, ,9, ,sell,5083,82
843,ackn,8020, , , , , 
844,add, ,0, ,buy,4945,14
844,ackn,8021, , , , , 
844,add, ,1, ,buy,4907,25
844,ackn,8022, , , , , 
844,add, ,2, ,sell,5075,10
844,ackn,8023, , , , , 
844,add, ,3, ,buy,4929,12
844,ackn,8024, , , , , 
844,add, ,4, ,sell,4985,22
844,ackn,8025, , , , , 
844,fill,6159, ,4021, , ,10
844,fill,6193, ,4022, , ,12
844,fill,8025, ,4023, , ,22
844,add, ,5, ,buy,4933,5
844,ackn,8026, , , , , 
844,add, ,6, ,buy,4954,36
844,ackn,8027, , , , , 
844,add, ,7, ,buy,4911,19
844,ackn,8028, , , , , 
844,cancel,6356, , , , ,3
844,cancel,627, , , , ,0
845,add, ,0, ,sell,4961,29
845,ackn,8029, , , , , 
845,fill,6193, ,4024, , ,1
845,fill,6307, ,4025, , ,2
845,fill,6391, ,4026, , ,13
845,fill,6451, ,4027, , ,11
845,fill,6470, ,4028, , ,2
845,fill,8029, ,4029, , ,29
845,add, ,1, ,buy,4901,69
845,ackn,8030, , , , , 
845,add, ,2, ,sell,4966,14
845,ackn,8031, , , , , 
845,fill,6470, ,4030, , ,14
845,fill,8031, ,4031, , ,14
845,add, ,3, ,buy,4941,8
845,ackn,8032, , , , , 
845,add, ,4, ,sell,5023,27
845,ackn,8033, , , , , 
845,add, ,5, ,buy,4949,21
845,ackn,8034, , , , , 
845,add, ,6, ,sell,4991,1
845,ackn,8035, , , , , 
845,fill,6470, ,4032, , ,1
845,fill,8035, ,4033, , ,1
845,add, ,7, ,sell,4972,5
845,ackn,8036, , , , , 
845,fill,6470, ,4034, , ,5
845,fill,8036, ,4035, , ,5
845,add, ,8, ,buy,4889,1
845,ackn,8037, , , , , 
845,add, ,9, ,sell,5007,10
845,ackn,8038, , , , , 
846,add, ,0, ,buy,4950,2
846,ackn,8039, , , , , 
846,add, ,1, ,sell,4963,7
846,ackn,8040, , , , , 
846,fill,6470, ,4036, , ,7
846,fill,8040, ,4037, , ,7
846,add, ,2, ,buy,4944,57
846,ackn,8041, , , , , 
846,add, ,3, ,sell,4990,22
846,ackn,8042, , , , , 
846,fill,6470, ,4038, , ,3
846,fill,113, ,4039, , ,6
846,fill,123, ,4040, , ,13
846,fill,8042, ,4041, , ,22
846,add, ,4, ,buy,4948,28
846,ackn,8043, , , , , 
846,add, ,5, ,buy,4951,9
846,ackn,8044, , , , , 
846,add, ,6, ,sell,4972,3
846,ackn,8045, , , , , 
846,fill,123, ,4042, , ,3
846,fill,8045, ,4043, , ,3
